Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025],2026 [YR2026],2027 [YR2027],2028 [YR2028],2029 [YR2029]
Bhutan,BTN,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bhutan,BTN,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,422000,265000,127000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.9,3.2,1529.6,3865.9,11281.1,20513.8,28377.3,16524.5,27625.6,971874.1,987392.7,1000016.1,1021077.7,1641038.5,1591367.5,1591367.5,1591367.5,1591367.5,1591367.5,1591367.5,1591367.5,1591367.5
Bolivia,BOL,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,530000,439000,1274000,1901000,2329000,5804000,4705000,2646000,5270000,5187000,4559000,2174000,1153000,63000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1009000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,13519000,11042017.8,18697287.5,22692650,31624050,32614266,42529117,77663319.5,231189250,127487403.2,124925317.6,97452788,65784840.3,51215489.4,37850252.4,23499080.4,6774000,7059000,51556000,9700000,402000,3318000,870000,2512000,4634000,6871000,3655000,3318000,2635000,3485000,3254000,3149000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bolivia,BOL,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1122000,3736000,3609000,3485000,3620903.4,3494250.8,3608870.3,3815734,4743895.4,4617884,5750113.9,2325230.5,2719251.7,2288564.1,2428201.8,2310137,1567464.8,1581782.1,4509231.9,7626556.4,11027409.3,15849814.5,39415901.7,42120140.1,59565885.4,68194225.1,70949781,73642352.2,308920511.2,84243525.9,103290111.3,116438451.3,118575776.2,116628899,113445070.9,109884868.3,107959681.7
Bolivia,BOL,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,3919000,2196000,2292000,3998498.5,5151979,3350470.3,6164042,3821264,7466462,8680785,11177444.8,7194303,6335684,9221981,13966945,6179840,2361618.8,2225898.7,1170362.7,5049696.4,4926394.2,5870175.8,6385623.9,6868092.3,19902777.7,13920702,17485964.6,23626568.8,22276119.1,9864433.2,17078266.8,15127578.3,..,..,..,..,..,..,..,..,..,..,..,..,0,8262.3,18417,17832.6,1123272.5,18348.9,18735.4,27350.6,297697.2,788022.1,1548772,2178184.8,2335789.2,4408481.8,7525279.3,9592596.8
Bosnia and Herzegovina,BIH,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2849000,1809000,2259000,2508000,2279000,1839000,1914000,2010000,2088000,2186000,2285000,2395000,2520000,2630000,2759000,2929000,3078000,3244000,3364000,3623000,3820000,4042000,129588.2,127588.2,124588.2,121588.2,118588.2,115588.2,112588.2,109588.2
Bosnia and Herzegovina,BIH,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3515233.3,3389330.8,1005966.7,909198.1,1078833.2,992502.2,1704580.1,2531859.4,2677014.8,2922603.3,2898602.4,2554362.2,2438536.5,2300698.1,2483737.3,2491855.5,2899319.3,5454600.4,8502117.5,8578452.4,11634698.2,11617209.9,11565698.3,11487919.2,11427651.8,11332361.2,11254582.2,11168047.4
Botswana,BWA,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,37000,101000,146000,128000,..,436000,518000,731000,695000,626000,1186000,2139000,3477000,4451000,3684000,4871000,4605000,4538000,5552000,4472000,2200000,1819000,2571000,6323000,2961000,1385000,2796000,1710000,1643000,1886000,1838000,1786000,1886000,1937000,1920000,2082000,1780000,1466000,1245000,1559000,565000,263000,201000,101000,..,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1054124.5,1249221.5,2128644.7,1320840.7,1774173.7,2156350.9,4155218.9,4087348.6,4507248.7,4663164.4,4608083.3,5440531.5,18200643.5,9607674.9,9642991.7,25962353.2,6360592.4,10571924.5,12051659.5,11166602.2,9902944.9,8989980.2,8940478.3,5583168.3,5438307.8,5649748.2,3649064.5,261836,254772,247708.1,240644.2,..,..,..
Botswana,BWA,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,573994.3,423253.6,810851,893039,1795247.2,195978,..,2023786.8,14178840.3,1718904.6,4440649.3,5689661.8,4925028.4,6183615,5789358.3,5585993.3,5727224.9,5298075.1,5134043.3,11358463,6184809.4,6472148.8,7139087.7,6806278.8,5292564.6,4899809.7,4180699.6,4549007.9,8256472.3,3351700.2,5816607.5,7081969.9,5734517.7,3936705.3,4068042.3,4129332.9,4138088.7,4111821.3,4094309.7,4059286.5,4006751.7
Brazil,BRA,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,24000,25000,26000,52000,68000,1632000,1647000,1908000,2254000,2332000,2170000,2021000,4851000,9900000,10806000,2471000,2827000,2449000,1814000,8190000,10004000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2555000,927000,242000,226000,161000,..,25000,25000,0,41000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,196724376.6,228747743.1,212849934.9,194628858.3,224908984.2,294978099.5,363353097,472374188.5,682087951.7,959017944.6,1241205512,1410713485,1952292647,1912925183,1894829758,1832034289,1743223107,1597477881,1353872711,434375178.5,376553183.8,378653409.6,241103398.8,167270939.3,416297231.1,506755358.9,873654567.6,812383090.4,709173656.7,684491941.6,702193574.7,683104739.6,1305275832,1304206000,858647000,647199000,725145000,351372204.8,138268000,92922000,151374000,66972197.1,157366598.8,482368369.9,277146382.4,1173828233,2006813273,1163557353,1433346169,2679481345,450594509,740124247.4,1475135128,914366366.6,688475945.5,446897180.1,1205817180,292468505.5,212886538.5,168750000
Brazil,BRA,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,790000,790000,..,..,..,..,14741000,19816000,255844000,336722000,357993000,375842000,318633000,1722542000,1700378000,1670714000,2919337000,5418427000,49080000,1058020000,846017066.7,846017066.7,846017066.7,833333400,964732400,..,..,..
Brazil,BRA,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,9323000,12171000,16469390,40760191.5,99032506,124930254.6,144635561,190289336,275358588,376710235,462910154.5,519661800.5,459753484,212789554.5,241309050,223108824,320209664.3,376118246.4,462629395.9,223611742.6,221101593.5,501339796.7,347331719.9,316599155.8,848130878.2,934225212.3,1262389158,1207042369,1674932854,2176442347,1327008497,2445097786,2265375489,1957712787,1890880325,1993122904,1304484665,993570578.1,905257210.1,731507435.3,739592728.8,791434101.4,913311931.3,1151302288,784183654.4,1302440382,904822544.1,713039985.1,816318101.2,3424051105,396217011,288641911.6,248615534.2,733848258,130357809.3,119579225.3,101380306.8,77163320.8,57852035.1,56326505.3
Bulgaria,BGR,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5000,3655000,4378000,24951000,36474000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112000,398000,1063000,2267470,4243000,6808000,6979000,6746050,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1411000,1770000,7136013.6,499061.4,7187000,180000,..,..,2265808.7,448000,..,..,4291000,1296000,1411000,1603000,2014440,10640000,11252000,16905000,16868730,15659310,6950000,6880000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,620000,467000,500970,831000,21213000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4248720,36567168,50402883.5,85315307.1,112265694.2,203412457.8,94928724.9,9051116,6368916.3,8774457.2,4006937,60939993.9,93739090.2,42505498.6,66884937,91854700.6,100460732.4,116573956.9,90379710.8,67873746.1,71137162.6,22617993.4,19506549.7,16677140.7,28243701,53385391.5,61205752.6,66506917,71509797.7,57181675.1,51649297.4,44302195.7,48482848.8,46034737.4,41524848.1,18238826,18276353.5,17431475.4,15714209.6,15399000.8,15118815.2,14812362.1,11971104.8,11717186.5,11472024.1,11244373.3
Burkina Faso,BFA,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24000,28000,56000,28000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,1000,4000,20000,133000,229000,578000,813000,958000,427000,724303.2,713100.6,603819.7,262000,549678.5,121377.5,24000,71000,49000,24000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,1071439.6,10931981,10973887.2,10859494.6,10612587.8,10363415.8,10116509,9867337
Burkina Faso,BFA,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,409000,502000,467000,459000,2370864,1215000,4816000,4787000,4734000,3295000,4838000,5096000,5468122.2,5317937.9,7068918.2,9190000,5880000,6027000,5863000,5141000,5035000,5829000,5769416,10100525.7,14799793.9,14777502.8,14621862.9,20251666.9,19949364.6,19628638,15704379.1
Burkina Faso,BFA,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,210139.2,323964.6,402766.8,446545.8,472813.2,481569,2106128.9,2088617.3
Burundi,BDI,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,195512.5,214255,788190,832147.5,799335,825240,789360,3249192.5,3784100,4407680,4576590,5515830,5102988.1,5997889.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6512825.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,18000,53000,36000,18000,18000,35000,35000,..,..,..,130000,..,..,..,..,..,..,..,..,..,..,..,..,..,1974000,3753000,4502000,4590000,3998000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1338000,1189000,1105000,..,..,..,849640.1,1735568.4,1400000,..,..,..,..,..,..,600000,..,0,0,..,..,..,..,..,..,..,..,..,..,..,90932.8,1332,..,390378.7,722199.4,785073.1,1370294,1392192.2,3939889.6,3931570,3929686.3,3425714.8,3393299.2,3392828.3
Burundi,BDI,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31244.3,72657.5,194280.4,238048,324023,378896.4,411553.8,331585.1,..,..,..,..,..,..,..,..,..,..,154813.9,17000.1,135797.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,397207.5,100497.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,152256.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cabo Verde,CPV,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5004,13169.9,5391,..,34253.6,59651.7,585336.5,627947.8,639809.7,1741222.2,2753782.9,2541903.4,2457436.8,2686351.5,2574385.5,1273588.4,54584,3400350.9,3829104.8,5232208.8,4941735.8,4200061.5,3670215.1,2491926.9,1178418.9
Cabo Verde,CPV,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22829.4,64432.2,100276.7,192844.2,501331.9,190031.8,211795.9,106995.3,1530911.7,1449564.8,777517.9,9116.9,1769332.5,2163343.5,6626467,6521397.4,6232456,6022316.8,6022316.8,5996049.4
Cambodia,KHM,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,114444000,114444000,114444000,114444000,..,..,..,..
Cambodia,KHM,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,..,..,..,..,..,..,..,..
Cambodia,KHM,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1961000,2004000,1102000,1054000,1138000,..,..,377000,185000,162000,400874.6,357000,72712.2,2323518.2,3609571.6,7462962.6,8001088.8,20548780.8,29354536.5,42084723.1,48073594.2,87530686.9,104584341.4,146220050.7,181841532.3,222767505,238729154.1,292895964.9,315665226.6,376429383.4,353105078,379594236.2,358430878.2,362221505.4,352398664.9
Cambodia,KHM,Japan,701,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,157266.8,214863.1,245727.6,269168.4,247075,319566.7,812238.3,1387249.9,1363625,5452889.1,434353.7,573258.1,1755929.4,2968969.8,4163187.4,2770142.9,3220669.2,4162000.5,4213748.5,5644821.7,6312724,7582089.5,9734101.9,10969559.1,11304931.8,15377298.9,17987962.9,29492130.2,47552239.2,52438693.7,62285237.6,65648182.7,70229476.1
Cameroon,CMR,USSR,078,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,34441,153321.5,201579.6,347762.1,382324.6,399661.9,379315.4,388290.5,415302.5,429227.5,435230,2685375,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,Russian Federation,087,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97512.8,..,..,..,..,..,11545851.9,..,..,..,771548.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,United States,302,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,271000,391000,845000,5594000,4634000,5168000,5099000,9926000,17077000,16715000,18452000,12250000,22784000,25533000,38405000,43125000,32848000,25249000,11425000,597000,3726000,2856000,1358000,..,2161000,928000,1601000,5572000,2312000,3441000,5309000,3508000,3885000,10694000,10155000,1515000,169365.6,..,..,..,..,..,..,..,..,124273.4,10354895.7,13252549.4,6281314.6,16585271.3,17012162.7,16750618,16242471.6,16036548.6,15759404.4,15460608.2,15164077.2,14864281,9390635.4,9193773.2
Cameroon,CMR,China,730,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18118226.3,..,..,..,..,9544.5,604091.7,5189199.8,668905.2,1183381.7,799785.1,1292365.5,2066865.8,4530097.2,11285458.3,20147346,91785521,107715240.6,122542316.5,118618516.1,272025220.9,296038114.3,243457328,241301052.2,640707319.9,585897817.7,605532990.4,580548289.4,562619660,477849442.8,443492404.1,432917527.9
